stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,stop_desc,stop_url,platform_code
"U83Z1","Divadlo Na Fidlovačce",50.06483,14.436284,0,U83N110,0,,"https://pid.cz/zastavkova-tabla/?stop=Divadlo Na Fidlovačce",A
"U724Z1","Svatoplukova",50.065102,14.429173,0,U724N111,2,,"https://pid.cz/zastavkova-tabla/?stop=Svatoplukova",A
"U522Z1","Ostrčilovo náměstí",50.065057,14.425224,0,U522N112,0,,"https://pid.cz/zastavkova-tabla/?stop=Ostrčilovo náměstí",A
"U876Z1","Albertov",50.067244,14.421648,0,U876N113,0,,"https://pid.cz/zastavkova-tabla/?stop=Albertov",A
"U878Z3","Výtoň",50.067633,14.416113,0,U878N114,2,,"https://pid.cz/zastavkova-tabla/?stop=Výtoň",C
"U583Z2","Podolská vodárna",50.058416,14.41935,0,U583N115,1,,"https://pid.cz/zastavkova-tabla/?stop=Podolská vodárna",B
"U303Z2","Kublov",50.054531,14.418074,0,U303N116,1,,"https://pid.cz/zastavkova-tabla/?stop=Kublov",B
"U110Z2","Dvorce",50.047183,14.413953,0,U110N117,1,,"https://pid.cz/zastavkova-tabla/?stop=Dvorce",B
"U614Z2","Přístaviště",50.039736,14.409232,0,U614N118,1,,"https://pid.cz/zastavkova-tabla/?stop=Přístaviště",B
"U387Z2","Pobřežní cesta",50.033604,14.407942,0,U387N119,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Pobřežní cesta",B
"U449Z4","Nádraží Braník",50.02876,14.405221,0,U449N120,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Braník",V
"U449Z5","Nádraží Braník",50.029116,14.405875,0,U449N120,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Braník",D
"U387Z1","Pobřežní cesta",50.034208,14.407448,0,U387N119,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Pobřežní cesta",A
"U614Z1","Přístaviště",50.040315,14.409639,0,U614N118,0,,"https://pid.cz/zastavkova-tabla/?stop=Přístaviště",A
"U110Z1","Dvorce",50.047725,14.414383,0,U110N117,1,,"https://pid.cz/zastavkova-tabla/?stop=Dvorce",A
"U303Z1","Kublov",50.054397,14.418123,0,U303N116,1,,"https://pid.cz/zastavkova-tabla/?stop=Kublov",A
"U583Z1","Podolská vodárna",50.059887,14.419362,0,U583N115,1,,"https://pid.cz/zastavkova-tabla/?stop=Podolská vodárna",A
"U878Z1","Výtoň",50.068122,14.415007,0,U878N114,0,,"https://pid.cz/zastavkova-tabla/?stop=Výtoň",A
"U237Z7","Palackého náměstí",50.072505,14.414109,0,U237N121,0,,"https://pid.cz/zastavkova-tabla/?stop=Palackého náměstí",I
"U237Z5","Palackého náměstí",50.07323,14.415247,0,U237N121,0,,"https://pid.cz/zastavkova-tabla/?stop=Palackého náměstí",L
"U237Z1","Karlovo náměstí",50.075302,14.419109,0,U237N122,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlovo náměstí",A
"U237Z13","Novoměstská radnice",50.077457,14.419522,0,U237N123,0,,"https://pid.cz/zastavkova-tabla/?stop=Novoměstská radnice",D
"U539Z2","Národní třída",50.081689,14.419496,0,U539N124,0,,"https://pid.cz/zastavkova-tabla/?stop=Národní třída",B
"U483Z2","Národní divadlo",50.081449,14.413723,0,U483N125,0,,"https://pid.cz/zastavkova-tabla/?stop=Národní divadlo",B
"U221Z2","Karlovy lázně",50.084764,14.413747,0,U221N126,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlovy lázně",B
"U703Z2","Staroměstská",50.088461,14.415547,0,U703N127,0,,"https://pid.cz/zastavkova-tabla/?stop=Staroměstská",B
"U360Z2","Malostranská",50.090946,14.409987,0,U360N128,0,,"https://pid.cz/zastavkova-tabla/?stop=Malostranská",B
"U187Z2","Chotkovy sady",50.095306,14.409021,0,U187N129,0,,"https://pid.cz/zastavkova-tabla/?stop=Chotkovy sady",B
"U541Z4","Sídliště Petřiny",50.086662,14.339676,0,U541N79,1,,"https://pid.cz/zastavkova-tabla/?stop=Sídliště Petřiny",D
"U187Z1","Chotkovy sady",50.095025,14.409066,0,U187N129,2,,"https://pid.cz/zastavkova-tabla/?stop=Chotkovy sady",A
"U360Z1","Malostranská",50.090363,14.410101,0,U360N128,0,,"https://pid.cz/zastavkova-tabla/?stop=Malostranská",A
"U703Z1","Staroměstská",50.0882,14.415323,0,U703N127,0,,"https://pid.cz/zastavkova-tabla/?stop=Staroměstská",A
"U221Z1","Karlovy lázně",50.084571,14.413466,0,U221N126,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlovy lázně",A
"U483Z1","Národní divadlo",50.081413,14.414886,0,U483N125,0,,"https://pid.cz/zastavkova-tabla/?stop=Národní divadlo",A
"U539Z1","Národní třída",50.081159,14.419593,0,U539N124,1,,"https://pid.cz/zastavkova-tabla/?stop=Národní třída",A
"U237Z2","Karlovo náměstí",50.076479,14.419256,0,U237N122,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlovo náměstí",B
"U237Z4","Moráň",50.074023,14.418731,0,U237N130,0,,"https://pid.cz/zastavkova-tabla/?stop=Moráň",F
"U237Z6","Palackého náměstí",50.073275,14.414325,0,U237N121,0,,"https://pid.cz/zastavkova-tabla/?stop=Palackého náměstí",K
"U237Z8","Palackého náměstí",50.071944,14.414102,0,U237N121,0,,"https://pid.cz/zastavkova-tabla/?stop=Palackého náměstí",J
"U878Z2","Výtoň",50.067673,14.414976,0,U878N114,0,,"https://pid.cz/zastavkova-tabla/?stop=Výtoň",B
"U878Z4","Výtoň",50.067518,14.416523,0,U878N114,2,,"https://pid.cz/zastavkova-tabla/?stop=Výtoň",D
"U876Z4","Albertov",50.06782,14.420298,0,U876N113,0,,"https://pid.cz/zastavkova-tabla/?stop=Albertov",D
"U522Z2","Ostrčilovo náměstí",50.065069,14.424358,0,U522N112,0,,"https://pid.cz/zastavkova-tabla/?stop=Ostrčilovo náměstí",B
"U724Z2","Svatoplukova",50.064992,14.429701,0,U724N111,0,,"https://pid.cz/zastavkova-tabla/?stop=Svatoplukova",B
"U83Z2","Divadlo Na Fidlovačce",50.064646,14.437134,0,U83N110,0,,"https://pid.cz/zastavkova-tabla/?stop=Divadlo Na Fidlovačce",B
"U482Z6","Otakarova",50.065665,14.440851,0,U482N109,0,,"https://pid.cz/zastavkova-tabla/?stop=Otakarova",H
"U463Z2","Nádraží Vršovice",50.065994,14.448458,0,U463N108,1,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Vršovice",B
"U508Z2","Bohemians",50.066468,14.456394,0,U508N107,0,,"https://pid.cz/zastavkova-tabla/?stop=Bohemians",B
"U269Z2","Koh-i-noor",50.06769,14.462254,0,U269N106,1,,"https://pid.cz/zastavkova-tabla/?stop=Koh-i-noor",B
"U680Z2","Slavia - Nádraží Eden",50.069609,14.471264,0,U680N105,1,,"https://pid.cz/zastavkova-tabla/?stop=Slavia - Nádraží Eden",B
"U473Z2","Kubánské náměstí",50.070717,14.476859,0,U473N104,1,,"https://pid.cz/zastavkova-tabla/?stop=Kubánské náměstí",B
"U605Z2","Průběžná",50.071596,14.486572,0,U605N103,0,,"https://pid.cz/zastavkova-tabla/?stop=Průběžná",B
"U713Z2","Strašnická",50.073017,14.491093,0,U713N102,0,,"https://pid.cz/zastavkova-tabla/?stop=Strašnická",B
"U848Z2","Vozovna Strašnice",50.075449,14.489814,0,U848N101,0,,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Strašnice",B
"U34Z1","Biskupcova",50.088541,14.468796,0,U34N131,0,,"https://pid.cz/zastavkova-tabla/?stop=Biskupcova",A
"U469Z1","Nákladové nádraží Žižkov",50.084974,14.470429,0,U469N132,0,,"https://pid.cz/zastavkova-tabla/?stop=Nákladové nádraží Žižkov",A
"U373Z1","Mezi Hřbitovy",50.081657,14.471742,0,U373N133,0,,"https://pid.cz/zastavkova-tabla/?stop=Mezi Hřbitovy",A
"U921Z2","Želivského",50.078199,14.475066,0,U921N134,1,,"https://pid.cz/zastavkova-tabla/?stop=Želivského",B
"U299Z2","Krematorium Strašnice",50.077152,14.485608,0,U299N135,1,,"https://pid.cz/zastavkova-tabla/?stop=Krematorium Strašnice",B
"U866Z1","Vozovna Pankrác",50.05707,14.437892,0,U866N136,0,,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Pankrác",A
"U433Z1","Na Veselí",50.056241,14.441221,0,U433N137,0,,"https://pid.cz/zastavkova-tabla/?stop=Na Veselí",A
"U2784Z1","Kotorská",50.054472,14.436738,0,U2784N138,0,,"https://pid.cz/zastavkova-tabla/?stop=Kotorská",A
"U597Z1","Pražského povstání",50.056542,14.43453,0,U597N139,0,,"https://pid.cz/zastavkova-tabla/?stop=Pražského povstání",A
"U530Z1","Palouček",50.061857,14.4376,0,U530N140,0,,"https://pid.cz/zastavkova-tabla/?stop=Palouček",A
"U503Z1","Nuselská radnice",50.062869,14.442379,0,U503N141,2,,"https://pid.cz/zastavkova-tabla/?stop=Nuselská radnice",A
"U482Z1","Náměstí Bratří Synků",50.064513,14.440573,0,U482N142,0,,"https://pid.cz/zastavkova-tabla/?stop=Náměstí Bratří Synků",A
"U482Z2","Náměstí Bratří Synků",50.06412,14.4412,0,U482N142,0,,"https://pid.cz/zastavkova-tabla/?stop=Náměstí Bratří Synků",B
"U503Z2","Nuselská radnice",50.062861,14.440802,0,U503N141,2,,"https://pid.cz/zastavkova-tabla/?stop=Nuselská radnice",B
"U530Z2","Palouček",50.061125,14.436819,0,U530N140,0,,"https://pid.cz/zastavkova-tabla/?stop=Palouček",B
"U597Z2","Pražského povstání",50.056073,14.434892,0,U597N139,0,,"https://pid.cz/zastavkova-tabla/?stop=Pražského povstání",B
"U2784Z2","Kotorská",50.054163,14.436932,0,U2784N138,0,,"https://pid.cz/zastavkova-tabla/?stop=Kotorská",B
"U433Z2","Na Veselí",50.05658,14.441418,0,U433N137,0,,"https://pid.cz/zastavkova-tabla/?stop=Na Veselí",B
"U866Z6","Vozovna Pankrác",50.05696,14.437202,0,U866N136,0,,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Pankrác",F
"U449Z3","Nádraží Braník",50.02913,14.406003,0,U449N120,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Braník",C
"U997Z2","Lazarská",50.079067,14.421011,0,U997N143,0,,"https://pid.cz/zastavkova-tabla/?stop=Lazarská",B
"U484Z2","Vodičkova",50.080036,14.423432,0,U484N144,0,,"https://pid.cz/zastavkova-tabla/?stop=Vodičkova",B
"U1072Z2","Václavské náměstí",50.081959,14.425719,0,U1072N145,0,,"https://pid.cz/zastavkova-tabla/?stop=Václavské náměstí",B
"U203Z2","Jindřišská",50.085321,14.430785,0,U203N146,0,,"https://pid.cz/zastavkova-tabla/?stop=Jindřišská",B
"U480Z4","Masarykovo nádraží",50.088121,14.432589,0,U480N147,0,,"https://pid.cz/zastavkova-tabla/?stop=Masarykovo nádraží",D
"U32Z2","Bílá labuť",50.090352,14.436262,0,U32N148,0,,"https://pid.cz/zastavkova-tabla/?stop=Bílá labuť",B
"U689Z2","Florenc",50.091191,14.439206,0,U689N149,0,,"https://pid.cz/zastavkova-tabla/?stop=Florenc",B
"U854Z2","Karlínské náměstí",50.092781,14.446131,0,U854N150,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlínské náměstí",B
"U758Z2","Křižíkova",50.093868,14.451098,0,U758N151,0,,"https://pid.cz/zastavkova-tabla/?stop=Křižíkova",B
"U816Z2","Urxova",50.095214,14.457097,0,U816N152,0,,"https://pid.cz/zastavkova-tabla/?stop=Urxova",B
"U655Z2","Invalidovna",50.098098,14.465915,0,U655N153,0,,"https://pid.cz/zastavkova-tabla/?stop=Invalidovna",B
"U529Z4","Palmovka",50.104504,14.473171,0,U529N90,0,,"https://pid.cz/zastavkova-tabla/?stop=Palmovka",D
"U471Z2","Libeňský zámek",50.10859,14.472365,0,U471N154,0,,"https://pid.cz/zastavkova-tabla/?stop=Libeňský zámek",B
"U779Z2","U Kříže",50.112373,14.475763,0,U779N155,0,,"https://pid.cz/zastavkova-tabla/?stop=U Kříže",B
"U861Z2","Vosmíkových",50.114329,14.472973,0,U861N156,0,,"https://pid.cz/zastavkova-tabla/?stop=Vosmíkových",B
"U54Z2","Bulovka",50.116545,14.467761,0,U54N157,0,,"https://pid.cz/zastavkova-tabla/?stop=Bulovka",B
"U870Z2","Vychovatelna",50.119236,14.463838,0,U870N158,2,,"https://pid.cz/zastavkova-tabla/?stop=Vychovatelna",B
"U514Z2","Okrouhlická",50.119771,14.459916,0,U514N159,0,,"https://pid.cz/zastavkova-tabla/?stop=Okrouhlická",B
"U249Z2","Ke Stírce",50.122986,14.456153,0,U249N160,0,,"https://pid.cz/zastavkova-tabla/?stop=Ke Stírce",B
"U675Z2","Kobylisy",50.124943,14.456691,0,U675N161,0,,"https://pid.cz/zastavkova-tabla/?stop=Kobylisy",B
"U718Z1","Březiněveská",50.126025,14.457124,0,U718N162,2,,"https://pid.cz/zastavkova-tabla/?stop=Březiněveská",A
"U675Z1","Kobylisy",50.124684,14.456311,0,U675N161,0,,"https://pid.cz/zastavkova-tabla/?stop=Kobylisy",A
"U249Z1","Ke Stírce",50.122674,14.455868,0,U249N160,2,,"https://pid.cz/zastavkova-tabla/?stop=Ke Stírce",A
"U514Z1","Okrouhlická",50.119587,14.460746,0,U514N159,0,,"https://pid.cz/zastavkova-tabla/?stop=Okrouhlická",A
"U870Z1","Vychovatelna",50.119047,14.46463,0,U870N158,2,,"https://pid.cz/zastavkova-tabla/?stop=Vychovatelna",A
"U54Z1","Bulovka",50.116058,14.468149,0,U54N157,0,,"https://pid.cz/zastavkova-tabla/?stop=Bulovka",A
"U861Z1","Vosmíkových",50.114386,14.473574,0,U861N156,0,,"https://pid.cz/zastavkova-tabla/?stop=Vosmíkových",A
"U779Z1","U Kříže",50.11211,14.475318,0,U779N155,0,,"https://pid.cz/zastavkova-tabla/?stop=U Kříže",A
"U471Z1","Libeňský zámek",50.108311,14.4722,0,U471N154,0,,"https://pid.cz/zastavkova-tabla/?stop=Libeňský zámek",A
"U272Z1","Divadlo pod Palmovkou",50.10566,14.472752,0,U272N163,0,,"https://pid.cz/zastavkova-tabla/?stop=Divadlo pod Palmovkou",A
"U655Z1","Invalidovna",50.097875,14.465092,0,U655N153,0,,"https://pid.cz/zastavkova-tabla/?stop=Invalidovna",A
"U816Z1","Urxova",50.095184,14.456385,0,U816N152,0,,"https://pid.cz/zastavkova-tabla/?stop=Urxova",A
"U758Z1","Křižíkova",50.094196,14.451775,0,U758N151,0,,"https://pid.cz/zastavkova-tabla/?stop=Křižíkova",A
"U854Z1","Karlínské náměstí",50.09275,14.44518,0,U854N150,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlínské náměstí",A
"U689Z1","Florenc",50.091171,14.438785,0,U689N149,0,,"https://pid.cz/zastavkova-tabla/?stop=Florenc",A
"U32Z1","Bílá labuť",50.090169,14.435471,0,U32N148,0,,"https://pid.cz/zastavkova-tabla/?stop=Bílá labuť",A
"U480Z3","Masarykovo nádraží",50.087684,14.432514,0,U480N147,0,,"https://pid.cz/zastavkova-tabla/?stop=Masarykovo nádraží",C
"U203Z1","Jindřišská",50.085082,14.430157,0,U203N146,0,,"https://pid.cz/zastavkova-tabla/?stop=Jindřišská",A
"U1072Z1","Václavské náměstí",50.081671,14.425279,0,U1072N145,0,,"https://pid.cz/zastavkova-tabla/?stop=Václavské náměstí",A
"U484Z1","Vodičkova",50.079658,14.422736,0,U484N144,0,,"https://pid.cz/zastavkova-tabla/?stop=Vodičkova",A
"U997Z1","Lazarská",50.07924,14.419922,0,U997N143,0,,"https://pid.cz/zastavkova-tabla/?stop=Lazarská",A
"U449Z2","Nádraží Braník",50.028765,14.40472,0,U449N120,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Braník",B
"U71Z2","Černý kůň",50.022517,14.403529,0,U71N164,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Černý kůň",B
"U19Z2","Belárie",50.012962,14.401796,0,U19N165,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Belárie",B
"U76Z2","Modřanská škola",50.008428,14.403114,0,U76N166,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Modřanská škola",B
"U388Z2","Nádraží Modřany",50.003939,14.403371,0,U388N167,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Modřany",B
"U1006Z2","Čechova čtvrť",50.002201,14.410582,0,U1006N168,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Čechova čtvrť",B
"U929Z2","Poliklinika Modřany",50.004796,14.419573,0,U929N169,1,,"https://pid.cz/zastavkova-tabla/?stop=Poliklinika Modřany",B
"U948Z2","U Libušského potoka",50.005707,14.423865,0,U948N170,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=U Libušského potoka",B
"U947Z2","Modřanská rokle",50.006062,14.429723,0,U947N171,1,,"https://pid.cz/zastavkova-tabla/?stop=Modřanská rokle",B
"U946Z2","Sídliště Modřany",50.005038,14.433363,0,U946N172,1,,"https://pid.cz/zastavkova-tabla/?stop=Sídliště Modřany",B
"U945Z1","Levského",50.005122,14.436081,0,U945N173,1,,"https://pid.cz/zastavkova-tabla/?stop=Levského",A
"U946Z1","Sídliště Modřany",50.005229,14.432529,0,U946N172,1,,"https://pid.cz/zastavkova-tabla/?stop=Sídliště Modřany",A
"U947Z1","Modřanská rokle",50.006417,14.429029,0,U947N171,1,,"https://pid.cz/zastavkova-tabla/?stop=Modřanská rokle",A
"U948Z1","U Libušského potoka",50.005551,14.423002,0,U948N170,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=U Libušského potoka",A
"U929Z1","Poliklinika Modřany",50.00459,14.418749,0,U929N169,1,,"https://pid.cz/zastavkova-tabla/?stop=Poliklinika Modřany",A
"U1006Z1","Čechova čtvrť",50.002239,14.409697,0,U1006N168,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Čechova čtvrť",A
"U388Z1","Nádraží Modřany",50.004583,14.403307,0,U388N167,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Modřany",A
"U76Z1","Modřanská škola",50.009223,14.403053,0,U76N166,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Modřanská škola",A
"U19Z1","Belárie",50.01361,14.401881,0,U19N165,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Belárie",A
"U71Z1","Černý kůň",50.023078,14.403732,0,U71N164,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Černý kůň",A
"U449Z1","Nádraží Braník",50.029252,14.405406,0,U449N120,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Braník",A
"U864Z5","Vozovna Kobylisy",50.131941,14.453633,0,U864N174,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Kobylisy",E
"U333Z1","Líbeznická",50.128726,14.455546,0,U333N175,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Líbeznická",A
"U718Z2","Březiněveská",50.126807,14.456874,0,U718N162,2,,"https://pid.cz/zastavkova-tabla/?stop=Březiněveská",B
"U333Z2","Líbeznická",50.129166,14.455468,0,U333N175,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Líbeznická",B
"U864Z4","Vozovna Kobylisy",50.132334,14.453592,0,U864N174,2,,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Kobylisy",D
"U567Z1","Hotel Golf",50.068031,14.346667,0,U567N176,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Hotel Golf",A
"U580Z1","Poštovka",50.06855,14.354299,0,U580N177,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Poštovka",A
"U289Z1","Kotlářka",50.069563,14.362923,0,U289N178,1,,"https://pid.cz/zastavkova-tabla/?stop=Kotlářka",A
"U240Z1","Kavalírka",50.070043,14.37063,0,U240N179,1,,"https://pid.cz/zastavkova-tabla/?stop=Kavalírka",A
"U254Z1","Klamovka",50.070702,14.380618,0,U254N180,0,,"https://pid.cz/zastavkova-tabla/?stop=Klamovka",A
"U805Z1","U Zvonu",50.071539,14.387219,0,U805N181,0,,"https://pid.cz/zastavkova-tabla/?stop=U Zvonu",A
"U25Z1","Bertramka",50.072232,14.39329,0,U25N182,0,,"https://pid.cz/zastavkova-tabla/?stop=Bertramka",A
"U1040Z1","Anděl",50.071928,14.403631,0,U1040N183,0,,"https://pid.cz/zastavkova-tabla/?stop=Anděl",A
"U901Z1","Zborovská",50.072397,14.408093,0,U901N184,2,,"https://pid.cz/zastavkova-tabla/?stop=Zborovská",A
"U901Z2","Zborovská",50.072431,14.407204,0,U901N184,2,,"https://pid.cz/zastavkova-tabla/?stop=Zborovská",B
"U1040Z2","Anděl",50.071953,14.402808,0,U1040N183,0,,"https://pid.cz/zastavkova-tabla/?stop=Anděl",B
"U25Z2","Bertramka",50.072239,14.392435,0,U25N182,0,,"https://pid.cz/zastavkova-tabla/?stop=Bertramka",B
"U805Z2","U Zvonu",50.071635,14.38742,0,U805N181,0,,"https://pid.cz/zastavkova-tabla/?stop=U Zvonu",B
"U254Z2","Klamovka",50.070583,14.379142,0,U254N180,0,,"https://pid.cz/zastavkova-tabla/?stop=Klamovka",B
"U240Z2","Kavalírka",50.070122,14.371093,0,U240N179,1,,"https://pid.cz/zastavkova-tabla/?stop=Kavalírka",B
"U289Z2","Kotlářka",50.069603,14.362014,0,U289N178,1,,"https://pid.cz/zastavkova-tabla/?stop=Kotlářka",B
"U580Z2","Poštovka",50.068461,14.353424,0,U580N177,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Poštovka",B
"U567Z2","Hotel Golf",50.068101,14.346782,0,U567N176,1,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Hotel Golf",B
"U865Z2","Vozovna Motol",50.067864,14.340386,0,U865N185,1,,"https://pid.cz/zastavkova-tabla/?stop=Vozovna Motol",B
"U67Z4","Čechovo náměstí",50.067864,14.458237,0,U67N186,0,,"https://pid.cz/zastavkova-tabla/?stop=Čechovo náměstí",D
"U391Z1","Vršovické náměstí",50.069155,14.45422,0,U391N187,0,,"https://pid.cz/zastavkova-tabla/?stop=Vršovické náměstí",A
"U627Z1","Ruská",50.071659,14.451273,0,U627N188,0,,"https://pid.cz/zastavkova-tabla/?stop=Ruská",A
"U301Z1","Krymská",50.071981,14.446995,0,U301N189,0,,"https://pid.cz/zastavkova-tabla/?stop=Krymská",A
"U354Z1","Jana Masaryka",50.073512,14.440682,0,U354N190,0,,"https://pid.cz/zastavkova-tabla/?stop=Jana Masaryka",A
"U476Z1","Náměstí Míru",50.075008,14.435997,0,U476N191,0,,"https://pid.cz/zastavkova-tabla/?stop=Náměstí Míru",A
"U190Z1","I. P. Pavlova",50.07554,14.430594,0,U190N192,0,,"https://pid.cz/zastavkova-tabla/?stop=I. P. Pavlova",A
"U739Z1","Štěpánská",50.075689,14.422432,0,U739N193,0,,"https://pid.cz/zastavkova-tabla/?stop=Štěpánská",A
"U237Z3","Karlovo náměstí",50.075901,14.419612,0,U237N122,0,,"https://pid.cz/zastavkova-tabla/?stop=Karlovo náměstí",C
"U1040Z4","Anděl",50.070976,14.404551,0,U1040N183,0,,"https://pid.cz/zastavkova-tabla/?stop=Anděl",D
"U1040Z6","Na Knížecí",50.067465,14.406961,0,U1040N194,0,,"https://pid.cz/zastavkova-tabla/?stop=Na Knížecí",K
"U553Z2","Plzeňka",50.063463,14.408719,0,U553N195,0,,"https://pid.cz/zastavkova-tabla/?stop=Plzeňka",B
"U458Z2","Smíchovské nádraží",50.061179,14.409198,0,U458N196,0,,"https://pid.cz/zastavkova-tabla/?stop=Smíchovské nádraží",B
"U337Z2","Lihovar",50.051278,14.409142,0,U337N197,1,,"https://pid.cz/zastavkova-tabla/?stop=Lihovar",B
"U914Z2","Zlíchov",50.045777,14.407576,0,U914N198,0,,"https://pid.cz/zastavkova-tabla/?stop=Zlíchov",B
"U147Z6","Hlubočepy",50.042166,14.404387,0,U147N199,1,,"https://pid.cz/zastavkova-tabla/?stop=Hlubočepy",F
"U49Z4","Geologická",50.036512,14.38843,0,U49N200,1,,"https://pid.cz/zastavkova-tabla/?stop=Geologická",D
"U1049Z4","K Barrandovu",50.03508,14.382727,0,U1049N201,1,,"https://pid.cz/zastavkova-tabla/?stop=K Barrandovu",D
"U1050Z4","Chaplinovo náměstí",50.035179,14.37722,0,U1050N202,1,,"https://pid.cz/zastavkova-tabla/?stop=Chaplinovo náměstí",D
"U1030Z2","Poliklinika Barrandov",50.033681,14.373788,0,U1030N203,1,,"https://pid.cz/zastavkova-tabla/?stop=Poliklinika Barrandov",B
"U1019Z2","Sídliště Barrandov",50.031511,14.367771,0,U1019N204,1,,"https://pid.cz/zastavkova-tabla/?stop=Sídliště Barrandov",B
"U2701Z2","Náměstí Olgy Scheinpflugové",50.029996,14.361432,0,U2701N205,1,,"https://pid.cz/zastavkova-tabla/?stop=Náměstí Olgy Scheinpflugové",B
